CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15527,19,8,2429.78,3,Inactive Customers
15528,254,1,229.33,1,Loyal Customers
15530,22,4,1502.35,2,Budget Customers
15531,8,2,2007.44,2,Budget Customers
15532,25,4,1580.93,2,Budget Customers
15533,19,3,807.57,2,Budget Customers
15535,173,4,536.4,1,Loyal Customers
15537,163,1,110.92,1,Loyal Customers
15539,7,1,538.46,0,Premium Customers
15540,11,1,213.3,0,Premium Customers
15541,114,1,85.13000000000001,0,Premium Customers
15543,288,1,127.86,1,Loyal Customers
15544,9,9,3546.71,3,Inactive Customers
15545,54,2,292.71999999999997,0,Premium Customers
15549,77,3,1693.26,2,Budget Customers
15550,4,4,575.63,2,Budget Customers
15551,37,1,436.06,0,Premium Customers
15552,217,1,90.12,1,Loyal Customers
15553,60,1,437.23,0,Premium Customers
15554,278,1,217.2,1,Loyal Customers
15556,24,1,279.77,0,Premium Customers
15557,29,1,473.65000000000003,0,Premium Customers
15561,12,4,800.59,2,Budget Customers
15563,22,4,1400.44,2,Budget Customers
15565,50,2,173.16,0,Premium Customers
15567,19,1,186.01,0,Premium Customers
15568,3,3,758.29,0,Premium Customers
15569,104,5,1375.71,2,Budget Customers
15571,12,4,650.4300000000001,2,Budget Customers
15572,5,7,2552.86,3,Inactive Customers
15573,32,2,607.45,0,Premium Customers
15574,178,4,702.25,1,Loyal Customers
15576,38,1,940.6700000000001,0,Premium Customers
15577,151,3,258.88,1,Loyal Customers
15578,162,1,127.1,1,Loyal Customers
15579,69,2,348.6,0,Premium Customers
15582,25,3,682.9100000000001,0,Premium Customers
15584,24,4,725.11,2,Budget Customers
15585,177,1,455.3,1,Loyal Customers
15587,50,4,913.6800000000001,2,Budget Customers
15589,256,3,478.53000000000003,1,Loyal Customers
15592,47,1,388.58,0,Premium Customers
15593,71,1,199.8,0,Premium Customers
15594,16,5,1771.78,2,Budget Customers
15596,101,5,1406.59,2,Budget Customers
15597,35,1,324.57,0,Premium Customers
15598,53,1,240.68,0,Premium Customers
15599,27,2,761.74,0,Premium Customers
15602,8,9,1297.8700000000001,3,Inactive Customers
15603,79,1,48.480000000000004,0,Premium Customers
15604,52,1,216.39,0,Premium Customers
15605,36,5,1198.23,2,Budget Customers
15606,61,9,2920.16,3,Inactive Customers
15608,28,4,1093.68,2,Budget Customers
15609,184,1,298.48,1,Loyal Customers
15610,52,1,112.46000000000001,0,Premium Customers
15612,36,2,195.15,0,Premium Customers
15618,33,4,776.851,2,Budget Customers
15619,11,1,336.40000000000003,0,Premium Customers
15620,57,3,1553.18,2,Budget Customers
15621,4,4,1293.03,2,Budget Customers
15623,141,1,301.03,1,Loyal Customers
15624,117,4,588.13,2,Budget Customers
15625,104,4,1534.26,2,Budget Customers
15626,75,2,675.8,0,Premium Customers
15628,5,9,2870.2400000000002,3,Inactive Customers
15630,45,2,1186.35,2,Budget Customers
15632,16,8,3285.31,3,Inactive Customers
15634,17,1,243.55,0,Premium Customers
15636,90,2,724.76,0,Premium Customers
15637,53,1,223.36,0,Premium Customers
15639,134,1,425.32,0,Premium Customers
15641,105,4,1887.2,2,Budget Customers
15643,192,3,664.0,1,Loyal Customers
15644,166,4,813.0,1,Loyal Customers
15645,19,1,612.01,0,Premium Customers
15646,158,3,447.64000000000004,1,Loyal Customers
15648,204,2,657.35,1,Loyal Customers
15651,37,3,646.3,0,Premium Customers
15652,91,1,337.74,0,Premium Customers
15653,93,2,877.4399999999999,0,Premium Customers
15654,9,2,922.53,0,Premium Customers
15655,243,1,560.67,1,Loyal Customers
15656,45,4,748.5,2,Budget Customers
15657,23,1,30.0,0,Premium Customers
15658,190,5,1024.1000000000001,2,Budget Customers
15659,44,1,306.45,0,Premium Customers
15660,25,9,1600.86,3,Inactive Customers
15661,317,2,309.8,1,Loyal Customers
15663,106,1,138.14,0,Premium Customers
15664,51,1,386.43,0,Premium Customers
15665,168,2,2242.01,2,Budget Customers
15667,40,1,301.32,0,Premium Customers
15668,218,1,76.32000000000001,1,Loyal Customers
15669,40,4,684.34,2,Budget Customers
15670,297,1,173.05,1,Loyal Customers
15671,19,7,2657.13,3,Inactive Customers
15673,88,4,2881.02,3,Inactive Customers
15674,73,5,2446.6,3,Inactive Customers
15675,81,3,323.69,0,Premium Customers
15676,19,3,3435.76,3,Inactive Customers
15677,49,1,657.23,0,Premium Customers
15678,53,1,352.7,0,Premium Customers
15679,24,4,781.28,2,Budget Customers
15680,9,3,1333.68,2,Budget Customers
15681,25,5,1426.16,2,Budget Customers
15683,117,1,193.75,0,Premium Customers
15687,9,9,2993.1,3,Inactive Customers
15689,120,2,254.1,0,Premium Customers
15690,4,2,239.76,0,Premium Customers
15691,252,1,136.8,1,Loyal Customers
15692,28,1,191.04,0,Premium Customers
15695,267,2,409.98,1,Loyal Customers
15696,33,8,2736.46,3,Inactive Customers
15699,18,1,309.65,0,Premium Customers
15700,172,2,696.68,1,Loyal Customers
15701,2,4,1542.14,2,Budget Customers
15703,265,1,211.5,1,Loyal Customers
15704,140,4,2293.62,2,Budget Customers
15705,201,1,143.1,1,Loyal Customers
15706,64,4,1060.56,2,Budget Customers
15707,35,4,945.58,2,Budget Customers
15708,41,7,3364.2400000000002,3,Inactive Customers
15709,284,1,133.25,1,Loyal Customers
15712,9,5,1072.3600000000001,2,Budget Customers
15713,143,2,356.7,1,Loyal Customers
15714,12,2,330.88,0,Premium Customers
15716,146,4,1118.81,2,Budget Customers
15717,234,1,150.3,1,Loyal Customers
15720,24,1,598.73,0,Premium Customers
15721,12,1,507.08,0,Premium Customers
15722,36,5,2222.56,3,Inactive Customers
15724,201,2,218.25,1,Loyal Customers
15725,15,1,415.25,0,Premium Customers
15729,213,1,85.0,1,Loyal Customers
15730,66,3,1120.88,2,Budget Customers
15732,212,2,294.12,1,Loyal Customers
15733,283,1,162.3,1,Loyal Customers
15734,115,2,1339.45,2,Budget Customers
15737,15,8,1205.1200000000001,3,Inactive Customers
15739,66,1,449.12,0,Premium Customers
15740,49,1,154.88,0,Premium Customers
15743,16,4,784.46,2,Budget Customers
15744,78,1,34.8,0,Premium Customers
15745,19,4,1094.59,2,Budget Customers
15746,134,1,196.88,0,Premium Customers
15747,13,3,974.04,2,Budget Customers
15748,40,1,149.31,0,Premium Customers
15750,3,8,2465.48,3,Inactive Customers
15752,40,7,2637.38,3,Inactive Customers
15753,305,1,79.2,1,Loyal Customers
15754,51,3,458.57,0,Premium Customers
15755,10,6,2364.25,3,Inactive Customers
15756,61,4,532.96,2,Budget Customers
15757,66,2,714.42,0,Premium Customers
15758,25,1,205.25,0,Premium Customers
15759,218,3,253.04,1,Loyal Customers
15762,65,2,583.75,0,Premium Customers
15763,32,2,1086.92,0,Premium Customers
15764,88,6,3279.97,3,Inactive Customers
15766,64,1,315.06,0,Premium Customers
15768,116,3,621.8299999999999,0,Premium Customers
15773,6,1,635.6800000000001,0,Premium Customers
15774,69,1,270.8,0,Premium Customers
15775,245,1,104.9,1,Loyal Customers
15776,133,1,241.62,0,Premium Customers
15777,241,4,1047.11,1,Loyal Customers
15780,184,3,475.28000000000003,1,Loyal Customers
15781,25,3,345.46,0,Premium Customers
15782,10,3,2614.7400000000002,2,Budget Customers
15783,11,1,246.3,0,Premium Customers
15785,33,5,2328.9700000000003,3,Inactive Customers
15787,26,3,948.05,2,Budget Customers
15790,10,1,220.85,0,Premium Customers
15791,44,2,1612.69,2,Budget Customers
15793,15,3,965.61,2,Budget Customers
15795,150,1,610.01,1,Loyal Customers
15796,1,8,2711.56,3,Inactive Customers
15797,113,4,2207.4,2,Budget Customers
15799,76,3,884.14,2,Budget Customers
15800,107,2,699.08,0,Premium Customers
15801,46,3,1063.95,2,Budget Customers
15802,143,1,451.42,1,Loyal Customers
15803,51,1,415.82000000000005,0,Premium Customers
15806,46,3,784.58,0,Premium Customers
15807,50,3,903.9,2,Budget Customers
15809,36,5,515.77,2,Budget Customers
15810,79,4,1391.98,2,Budget Customers
15811,22,6,2218.62,3,Inactive Customers
15812,107,5,1801.14,2,Budget Customers
15813,208,2,1303.9099999999999,1,Loyal Customers
15814,17,4,1945.33,2,Budget Customers
15815,64,5,2100.6,2,Budget Customers
15819,49,4,1905.45,2,Budget Customers
15820,320,1,206.98,1,Loyal Customers
15821,44,2,570.96,0,Premium Customers
15822,3,2,885.47,0,Premium Customers
15825,172,1,532.94,1,Loyal Customers
15826,56,3,1654.31,2,Budget Customers
15829,99,2,636.14,0,Premium Customers
15830,38,1,576.0,0,Premium Customers
15831,58,3,801.76,0,Premium Customers
15832,254,1,836.79,1,Loyal Customers
15834,70,4,2233.75,2,Budget Customers
15835,44,4,954.09,2,Budget Customers
15836,50,1,137.37,0,Premium Customers
15837,65,1,391.98,0,Premium Customers
15839,33,3,1048.49,2,Budget Customers
15840,59,2,355.56,0,Premium Customers
15841,73,4,1224.06,2,Budget Customers
15843,304,1,118.95000000000002,1,Loyal Customers
15844,46,1,130.73999999999998,0,Premium Customers
15847,38,2,389.27,0,Premium Customers
15850,19,2,238.85,0,Premium Customers
15852,187,2,160.71,1,Loyal Customers
15853,52,1,110.8,0,Premium Customers
15855,137,5,712.24,2,Budget Customers
15857,19,1,297.0,0,Premium Customers
15858,16,5,1438.85,2,Budget Customers
15860,41,8,977.21,2,Budget Customers
15861,12,8,3165.36,3,Inactive Customers
15862,8,4,832.88,2,Budget Customers
15863,26,2,68.84,0,Premium Customers
15864,22,6,1936.3200000000002,3,Inactive Customers
15865,41,3,895.13,2,Budget Customers
15866,101,1,230.53,0,Premium Customers
15869,277,2,149.64,1,Loyal Customers
15870,33,1,354.09000000000003,0,Premium Customers
15872,15,2,360.93,0,Premium Customers
15877,2,2,493.28,0,Premium Customers
15881,312,5,501.39000000000004,1,Loyal Customers
15882,199,4,516.36,1,Loyal Customers
15883,2,2,396.48,0,Premium Customers
15885,93,3,379.35,0,Premium Customers
15886,60,1,181.09,0,Premium Customers
15888,81,1,168.31,0,Premium Customers
15889,157,2,446.87,1,Loyal Customers
15891,227,1,524.52,1,Loyal Customers
15894,253,2,263.55,1,Loyal Customers
15895,150,1,179.17,1,Loyal Customers
15897,194,2,222.05,1,Loyal Customers
15898,1,5,1388.88,2,Budget Customers
15900,24,1,351.11,0,Premium Customers
15901,17,3,363.88,0,Premium Customers
15904,8,1,164.68,0,Premium Customers
15906,20,7,1567.69,3,Inactive Customers
15907,4,3,967.45,2,Budget Customers
15909,174,1,191.94,1,Loyal Customers
15910,1,8,1232.18,3,Inactive Customers
15912,178,2,264.62,1,Loyal Customers
15916,16,8,1528.09,3,Inactive Customers
15917,248,1,123.1,1,Loyal Customers
15918,191,2,334.23,1,Loyal Customers
15919,20,2,639.89,0,Premium Customers
15920,154,4,167.5,1,Loyal Customers
15921,173,1,336.03000000000003,1,Loyal Customers
15925,194,1,207.15,1,Loyal Customers
15930,67,1,426.63,0,Premium Customers
15932,4,8,2495.87,3,Inactive Customers
15933,21,3,1107.46,2,Budget Customers
15935,239,2,416.86,1,Loyal Customers
15937,64,1,145.35,0,Premium Customers
15938,112,5,404.58,2,Budget Customers
15940,311,1,35.8,1,Loyal Customers
15942,134,1,337.44,0,Premium Customers
15944,277,1,325.1,1,Loyal Customers
15947,83,1,1708.24,2,Budget Customers
15948,8,2,955.24,0,Premium Customers
15949,17,2,364.72,0,Premium Customers
15950,32,4,1765.51,2,Budget Customers
15951,9,2,708.22,0,Premium Customers
15952,34,4,806.57,2,Budget Customers
15953,15,8,1659.3799999999999,3,Inactive Customers
15957,32,1,428.89,0,Premium Customers
15958,74,1,104.35,0,Premium Customers
15963,20,2,470.76,0,Premium Customers
15965,17,4,845.64,2,Budget Customers
15967,23,2,418.83,0,Premium Customers
15969,3,3,666.1,0,Premium Customers
15970,304,1,314.1,1,Loyal Customers
15974,39,7,3442.15,3,Inactive Customers
15975,84,1,371.01,0,Premium Customers
15976,165,2,430.94,1,Loyal Customers
15977,17,2,1054.73,0,Premium Customers
15978,77,1,1098.78,0,Premium Customers
15980,89,3,2398.86,2,Budget Customers
15981,25,8,3408.48,3,Inactive Customers
15983,22,4,1475.02,2,Budget Customers
15984,3,10,2837.67,3,Inactive Customers
15985,123,2,1142.42,0,Premium Customers
15986,30,1,168.12,0,Premium Customers
15987,12,7,1451.28,3,Inactive Customers
15988,19,1,158.03,0,Premium Customers
15990,44,2,792.11,0,Premium Customers
15992,4,1,41.989999999999995,0,Premium Customers
15993,9,7,2797.57,3,Inactive Customers
15994,55,1,427.07,0,Premium Customers
15996,88,6,1060.68,2,Budget Customers
15998,37,5,3089.97,3,Inactive Customers
16003,30,5,2735.37,3,Inactive Customers
16005,12,4,615.39,2,Budget Customers
16006,211,1,101.4,1,Loyal Customers
16007,48,4,1701.94,2,Budget Customers
16008,24,3,478.78,0,Premium Customers
16009,22,4,992.71,2,Budget Customers
16010,246,3,407.5,1,Loyal Customers
16012,35,3,1415.29,2,Budget Customers
16014,38,3,662.38,0,Premium Customers
16015,4,3,705.39,0,Premium Customers
16016,3,8,1508.76,3,Inactive Customers
16017,47,1,211.88,0,Premium Customers
16018,39,2,408.90000000000003,0,Premium Customers
16020,17,3,851.01,2,Budget Customers
16022,260,1,628.28,1,Loyal Customers
16023,46,3,719.81,0,Premium Customers
16024,12,1,251.24,0,Premium Customers
16025,30,1,439.65999999999997,0,Premium Customers
16026,43,1,236.09,0,Premium Customers
16027,92,6,934.62,2,Budget Customers
16030,310,1,331.24,1,Loyal Customers
16031,92,2,548.94,0,Premium Customers
16034,196,3,437.7,1,Loyal Customers
16036,87,2,758.92,0,Premium Customers
16037,270,3,855.02,1,Loyal Customers
16038,8,3,471.78000000000003,0,Premium Customers
16040,65,3,1313.55,2,Budget Customers
16041,31,3,3166.4,3,Inactive Customers
16042,22,5,1197.27,2,Budget Customers
16043,38,4,773.99,2,Budget Customers
16045,120,4,1340.7,2,Budget Customers
16049,40,3,1111.79,2,Budget Customers
16050,174,1,137.9,1,Loyal Customers
16052,54,1,362.06,0,Premium Customers
16053,33,2,1511.95,2,Budget Customers
16054,145,1,783.9,1,Loyal Customers
16055,221,1,134.8,1,Loyal Customers
16056,45,1,664.85,0,Premium Customers
16057,16,7,2263.12,3,Inactive Customers
16059,66,6,1459.8600000000001,2,Budget Customers
16062,10,4,1153.62,2,Budget Customers
16063,260,1,335.32,1,Loyal Customers
16066,17,5,1521.87,2,Budget Customers
16070,22,2,852.15,0,Premium Customers
16071,45,1,326.24,0,Premium Customers
16072,288,1,584.3199999999999,1,Loyal Customers
16073,297,1,122.39999999999999,1,Loyal Customers
16076,3,10,2234.73,3,Inactive Customers
16078,284,1,79.2,1,Loyal Customers
16079,17,3,1352.0,2,Budget Customers
16080,82,2,217.16,0,Premium Customers
16081,56,5,2806.9,3,Inactive Customers
16083,101,2,1317.62,2,Budget Customers
16084,299,1,436.18,1,Loyal Customers
16085,23,5,981.51,2,Budget Customers
16086,59,5,1121.39,2,Budget Customers
16091,155,2,315.06,1,Loyal Customers
16092,115,3,817.86,0,Premium Customers
16093,107,1,17.0,0,Premium Customers
16094,12,4,1078.23,2,Budget Customers
16096,264,1,320.62,1,Loyal Customers
16097,240,1,185.04999999999998,1,Loyal Customers
16098,88,7,2005.63,3,Inactive Customers
16099,50,3,731.9,0,Premium Customers
16101,71,1,1290.7,0,Premium Customers
16102,42,3,1842.14,2,Budget Customers
16103,7,6,1429.64,2,Budget Customers
16104,62,1,302.36,0,Premium Customers
16105,249,1,336.96,1,Loyal Customers
16106,66,1,108.38,0,Premium Customers
16107,18,7,3204.1600000000003,3,Inactive Customers
16108,85,1,842.5,0,Premium Customers
16109,219,2,611.88,1,Loyal Customers
16110,45,3,1337.48,2,Budget Customers
16112,143,4,195.73999999999998,0,Premium Customers
16113,183,1,161.38,1,Loyal Customers
16114,171,1,135.75000000000003,1,Loyal Customers
16115,10,8,1667.97,3,Inactive Customers
16116,212,1,612.78,1,Loyal Customers
16117,190,1,232.21,1,Loyal Customers
16119,8,2,423.36,0,Premium Customers
16120,59,4,1309.14,2,Budget Customers
16121,57,2,867.11,0,Premium Customers
16122,73,4,684.4200000000001,2,Budget Customers
16123,52,1,307.78,0,Premium Customers
16124,317,1,249.0,1,Loyal Customers
16127,39,1,656.25,0,Premium Customers
16128,18,5,1880.22,2,Budget Customers
16131,52,6,3506.54,3,Inactive Customers
16134,22,2,618.09,0,Premium Customers
16135,263,1,517.55,1,Loyal Customers
16136,60,3,709.38,0,Premium Customers
16139,19,3,635.41,0,Premium Customers
16140,66,2,725.18,0,Premium Customers
16141,88,1,620.4,0,Premium Customers
16142,250,1,535.34,1,Loyal Customers
16143,3,6,2424.94,3,Inactive Customers
16144,247,1,175.2,1,Loyal Customers
16146,157,3,734.13,1,Loyal Customers
16147,134,1,375.0,0,Premium Customers
16148,296,1,76.32000000000001,1,Loyal Customers
16149,5,2,280.52,0,Premium Customers
16150,43,5,2053.02,2,Budget Customers
16152,269,1,1829.04,1,Loyal Customers
16153,50,5,1824.23,2,Budget Customers
16156,9,9,3122.04,3,Inactive Customers
16157,16,3,656.69,0,Premium Customers
16159,282,1,348.2,1,Loyal Customers
16160,65,2,1025.44,0,Premium Customers
16162,252,1,37.4,1,Loyal Customers
16163,232,2,856.6,1,Loyal Customers
16164,17,3,822.48,2,Budget Customers
16169,8,4,1822.97,2,Budget Customers
16170,51,6,1885.05,3,Inactive Customers
16171,59,1,73.2,0,Premium Customers
16172,95,5,1140.21,2,Budget Customers
16173,16,6,1418.32,2,Budget Customers
16174,126,3,1009.5500000000001,2,Budget Customers
16175,94,4,1037.59,2,Budget Customers
16177,50,1,331.95,0,Premium Customers
16178,138,1,197.9,0,Premium Customers
16179,61,1,215.83,0,Premium Customers
16181,73,1,305.54,0,Premium Customers
16183,67,1,338.71000000000004,0,Premium Customers
16184,64,6,1158.79,2,Budget Customers
16185,17,2,529.41,0,Premium Customers
16188,45,4,981.86,2,Budget Customers
16189,16,2,215.48,0,Premium Customers
16190,40,1,215.08,0,Premium Customers
16193,237,1,314.45,1,Loyal Customers
16198,75,1,400.68100000000004,0,Premium Customers
16200,4,2,1080.6200000000001,0,Premium Customers
16201,3,4,1863.47,2,Budget Customers
16203,59,4,592.9,2,Budget Customers
16204,23,1,405.71,0,Premium Customers
16205,31,4,761.38,2,Budget Customers
16206,55,4,537.0600000000001,2,Budget Customers
16207,25,1,394.38,0,Premium Customers
16208,45,2,664.26,0,Premium Customers
16209,89,5,2262.62,3,Inactive Customers
16211,89,1,547.02,0,Premium Customers
16212,19,2,690.34,0,Premium Customers
16213,79,1,159.0,0,Premium Customers
16214,171,3,1062.75,1,Loyal Customers
16215,81,1,242.35,0,Premium Customers
16216,267,1,914.9300000000001,1,Loyal Customers
16217,235,2,304.25,1,Loyal Customers
16218,30,7,3084.68,3,Inactive Customers
16221,37,3,864.86,2,Budget Customers
16222,318,1,846.72,1,Loyal Customers
16224,57,4,1295.3,2,Budget Customers
16225,45,5,1096.32,2,Budget Customers
16226,203,3,255.12,1,Loyal Customers
16227,225,1,314.22,1,Loyal Customers
16229,87,2,1010.6,0,Premium Customers
16230,190,2,542.03,1,Loyal Customers
16232,44,4,990.88,2,Budget Customers
16233,71,3,536.6800000000001,0,Premium Customers
16235,41,5,867.31,2,Budget Customers
16236,78,1,432.2,0,Premium Customers
16239,57,2,414.2,0,Premium Customers
16242,8,7,3603.21,3,Inactive Customers
16243,34,2,409.1,0,Premium Customers
16244,212,2,1522.75,1,Loyal Customers
16245,24,3,1413.66,2,Budget Customers
16247,170,1,114.56,1,Loyal Customers
16248,62,1,152.94,0,Premium Customers
16249,53,5,1800.07,2,Budget Customers
16250,261,2,389.44,1,Loyal Customers
16253,67,2,3683.86,3,Inactive Customers
16255,17,8,2619.91,3,Inactive Customers
16256,267,1,752.4300000000001,1,Loyal Customers
16257,177,1,46.95,1,Loyal Customers
16260,51,1,1035.45,0,Premium Customers
16261,17,4,746.83,2,Budget Customers
16266,74,7,861.89,2,Budget Customers
16268,71,2,667.65,0,Premium Customers
16271,3,5,1429.24,2,Budget Customers
16272,117,1,411.7,0,Premium Customers
16275,197,1,559.87,1,Loyal Customers
16276,177,1,810.6000000000001,1,Loyal Customers
16278,100,1,566.38,0,Premium Customers
16279,21,3,1509.58,2,Budget Customers
16281,72,1,2062.06,2,Budget Customers
16283,6,5,1570.81,2,Budget Customers
16284,31,2,823.97,0,Premium Customers
16287,170,1,142.5,1,Loyal Customers
16292,122,1,302.25,0,Premium Customers
16293,22,10,2248.9900000000002,3,Inactive Customers
16295,10,4,1328.55,2,Budget Customers
16297,269,1,301.9,1,Loyal Customers
16298,23,3,598.2,0,Premium Customers
16302,127,1,233.22,0,Premium Customers
16305,139,1,361.21999999999997,0,Premium Customers
16306,214,6,632.27,1,Loyal Customers
16308,38,4,2560.0,3,Inactive Customers
16309,106,2,706.57,0,Premium Customers
16311,18,2,616.26,0,Premium Customers
16313,3,2,274.15000000000003,0,Premium Customers
16316,64,8,2938.91,3,Inactive Customers
16317,120,3,1341.65,2,Budget Customers
16318,35,1,328.15,0,Premium Customers
16319,218,1,404.40000000000003,1,Loyal Customers
16320,172,2,1038.46,1,Loyal Customers
16321,72,5,373.65000000000003,2,Budget Customers
16322,1,2,326.75,0,Premium Customers
16323,196,1,207.50000000000003,1,Loyal Customers
16324,128,3,428.68,0,Premium Customers
16325,47,3,594.24,0,Premium Customers
16330,18,3,251.91,0,Premium Customers
16332,28,7,1593.2,3,Inactive Customers
16337,37,1,151.05,0,Premium Customers
16338,157,1,214.79999999999998,1,Loyal Customers
16339,284,1,109.95,1,Loyal Customers
16340,107,1,549.07,0,Premium Customers
16341,25,4,1971.87,2,Budget Customers
16342,75,4,322.41,0,Premium Customers
16343,16,2,370.47999999999996,0,Premium Customers
16344,158,1,101.10000000000001,1,Loyal Customers
16345,44,1,575.41,0,Premium Customers
16347,11,2,887.65,0,Premium Customers
16348,32,7,1469.45,3,Inactive Customers
16349,291,1,53.5,1,Loyal Customers
16350,21,4,1116.47,2,Budget Customers
16352,18,2,494.44,0,Premium Customers
16354,63,2,395.8,0,Premium Customers
16356,198,3,211.77,1,Loyal Customers
16357,33,3,658.88,0,Premium Customers
16358,1,4,2027.5,2,Budget Customers
16359,7,9,1750.92,3,Inactive Customers
16360,5,6,3512.53,3,Inactive Customers
16361,10,4,896.66,2,Budget Customers
16362,32,5,734.77,2,Budget Customers
16363,53,1,109.36000000000001,0,Premium Customers
16364,12,2,707.04,0,Premium Customers
16365,18,9,1540.42,3,Inactive Customers
16366,19,1,327.3,0,Premium Customers
16367,37,2,804.49,0,Premium Customers
16368,2,2,497.43,0,Premium Customers
16369,18,3,1553.66,2,Budget Customers
16370,82,4,1320.56,2,Budget Customers
16372,33,2,367.93,0,Premium Customers
16374,66,2,473.03000000000003,0,Premium Customers
16376,9,2,987.01,0,Premium Customers
16377,267,1,676.2,1,Loyal Customers
16378,247,3,362.95,1,Loyal Customers
16379,4,4,2157.4,2,Budget Customers
16380,61,1,1780.59,2,Budget Customers
16383,75,2,668.36,0,Premium Customers
16384,90,2,584.5,0,Premium Customers
16385,60,3,555.89,0,Premium Customers
16386,29,2,317.2,0,Premium Customers
16387,323,1,94.36,1,Loyal Customers
16389,53,4,1382.07,2,Budget Customers
16392,270,1,221.19,1,Loyal Customers
16394,57,5,1555.34,2,Budget Customers
16395,61,5,1486.9,2,Budget Customers
16398,154,2,1705.8,2,Budget Customers
16399,19,2,408.57,0,Premium Customers
16400,95,1,303.93,0,Premium Customers
16402,265,2,299.6,1,Loyal Customers
16403,312,1,177.5,1,Loyal Customers
16404,70,1,443.05,0,Premium Customers
16405,302,2,167.25,1,Loyal Customers
16406,19,1,163.07,0,Premium Customers
16407,13,10,2126.93,3,Inactive Customers
16409,36,5,2028.88,2,Budget Customers
16411,19,2,214.65,0,Premium Customers
16412,54,1,151.83,0,Premium Customers
16413,57,1,262.2,0,Premium Customers
16414,22,2,126.25,0,Premium Customers
16415,44,1,210.35,0,Premium Customers
16416,27,3,1051.4,2,Budget Customers
16418,45,3,675.27,0,Premium Customers
16419,113,6,972.23,2,Budget Customers
16423,25,1,346.12,0,Premium Customers
16424,191,1,133.56,1,Loyal Customers
16425,302,1,302.7,1,Loyal Customers
16426,2,10,1908.25,3,Inactive Customers
16427,263,2,241.06,1,Loyal Customers
16429,106,1,284.55,0,Premium Customers
16430,57,1,300.85,0,Premium Customers
16431,213,3,642.81,1,Loyal Customers
16432,64,1,287.4,0,Premium Customers
16433,28,1,184.26,0,Premium Customers
16434,29,7,1522.25,3,Inactive Customers
16438,6,5,798.35,2,Budget Customers
16440,8,5,3640.67,3,Inactive Customers
16441,67,2,381.2,0,Premium Customers
16442,2,3,616.79,0,Premium Customers
16444,46,4,654.67,2,Budget Customers
16445,34,1,230.51,0,Premium Customers
16447,136,1,259.01,0,Premium Customers
16448,198,1,188.89000000000001,1,Loyal Customers
16449,198,2,707.69,1,Loyal Customers
16450,150,1,311.92,1,Loyal Customers
16451,88,1,266.97,0,Premium Customers
16454,45,2,6.9,0,Premium Customers
16455,64,7,1841.18,3,Inactive Customers
16456,99,5,2158.37,2,Budget Customers
16457,218,1,208.36,1,Loyal Customers
16460,28,3,814.72,2,Budget Customers
16461,178,1,151.42,1,Loyal Customers
16462,74,3,136.0,0,Premium Customers
16463,21,4,1422.4,2,Budget Customers
16464,20,3,1314.68,2,Budget Customers
16466,34,7,1603.46,3,Inactive Customers
16468,74,1,74.9,0,Premium Customers
16469,24,4,650.43,2,Budget Customers
16470,52,4,762.39,2,Budget Customers
16471,275,1,223.95000000000002,1,Loyal Customers
16473,165,3,316.11,1,Loyal Customers
16474,7,7,1871.5,3,Inactive Customers
16475,88,4,544.3,2,Budget Customers
16477,64,7,2494.46,3,Inactive Customers
16478,25,3,331.0,0,Premium Customers
16479,10,2,300.83,0,Premium Customers
16480,76,1,769.29,0,Premium Customers
16482,16,1,220.62,0,Premium Customers
16483,192,1,139.35,1,Loyal Customers
16484,174,2,404.3,1,Loyal Customers
16485,77,1,363.65,0,Premium Customers
16488,33,3,498.8,0,Premium Customers
16491,47,1,731.5,0,Premium Customers
16493,80,4,1351.63,2,Budget Customers
16494,297,1,826.53,1,Loyal Customers
16495,3,3,684.41,0,Premium Customers
16496,9,3,1599.52,2,Budget Customers
16497,50,6,2965.69,3,Inactive Customers
16498,161,2,100.97,1,Loyal Customers
16500,5,6,400.86,2,Budget Customers
16503,107,4,1431.93,2,Budget Customers
16504,25,1,484.38,0,Premium Customers
16505,32,1,777.6,0,Premium Customers
16506,20,2,90.30000000000001,0,Premium Customers
16509,297,1,363.7,1,Loyal Customers
16511,22,3,950.26,2,Budget Customers
16513,5,4,874.59,2,Budget Customers
16515,52,5,1627.13,2,Budget Customers
16516,30,1,101.69999999999999,0,Premium Customers
16517,277,1,162.7,1,Loyal Customers
16518,61,2,484.32,0,Premium Customers
16519,25,2,215.07999999999998,0,Premium Customers
16520,186,3,1046.57,1,Loyal Customers
16526,172,1,290.36,1,Loyal Customers
16527,81,1,228.06,0,Premium Customers
16528,4,1,244.41,0,Premium Customers
16529,190,1,455.25,1,Loyal Customers
16531,22,7,1244.59,2,Budget Customers
16533,19,3,1095.56,2,Budget Customers
16535,5,1,593.75,0,Premium Customers
16536,110,1,548.97,0,Premium Customers
16539,3,4,1388.81,2,Budget Customers
16542,54,1,119.62,0,Premium Customers
16545,165,1,339.3,1,Loyal Customers
16546,291,2,787.15,1,Loyal Customers
16550,109,5,2298.97,3,Inactive Customers
16551,96,3,922.12,2,Budget Customers
16552,243,2,379.73,1,Loyal Customers
16554,42,3,837.1,2,Budget Customers
16555,35,2,285.89,0,Premium Customers
16556,67,7,3313.79,3,Inactive Customers
16557,24,2,281.85,0,Premium Customers
